id,city,date,temperature,groundSurface,dewPoint,rainfull,snow,newestSnow,windSpeed,pressure,humidity,cloud,solarRadiation,sunshine
184,제주,20150406,12.1,12.6,10.7,36.6,,,2.9,1015.0,91,10.0,1.45,0.0
184,제주,20150407,10.3,11.5,5.5,0.0,,,2.5,1021.0,73,9.0,9.09,0.5
184,제주,20150408,11.0,14.0,5.9,0.0,,,3.0,1022.8,71,7.6,14.35,3.3
184,제주,20150409,12.1,17.1,5.6,,,,3.0,1021.8,65,4.1,23.82,10.3
184,제주,20150410,12.8,19.2,7.2,,,,2.4,1020.1,70,1.9,23.57,11.2
184,제주,20150411,13.5,18.2,6.3,,,,2.8,1022.6,64,2.0,24.21,11.8
184,제주,20150412,13.5,14.6,10.9,15.6,,,3.4,1019.3,85,8.9,9.25,1.2
184,제주,20150413,12.1,14.4,9.8,15.1,,,3.0,1013.4,87,9.9,4.83,0.2
184,제주,20150414,10.1,9.2,5.0,2.5,,,3.6,1006.8,72,6.9,11.08,3.5
184,제주,20150415,15.6,13.7,5.6,0.0,,,4.7,1009.5,55,3.6,21.38,10.7
184,제주,20150416,17.3,17.5,3.9,,,,3.0,1010.0,43,5.5,17.87,5.7
184,제주,20150417,14.1,17.2,0.1,,,,2.5,1015.8,42,2.5,25.72,11.8
184,제주,20150418,17.9,16.7,10.7,27.9,,,2.0,1010.7,65,8.0,9.60,2.4
184,제주,20150419,18.5,18.1,15.7,10.3,,,2.8,1002.7,85,9.8,10.44,1.8
184,제주,20150420,12.9,13.9,12.0,2.9,,,3.1,1003.7,95,10.0,3.61,0.0
184,제주,20150421,14.2,18.1,9.9,,,,2.0,1014.6,77,4.0,25.98,10.2
184,제주,20150422,15.5,17.3,2.3,,,,3.2,1018.1,45,1.4,25.86,11.8
184,제주,20150423,15.5,19.1,8.5,,,,1.7,1020.1,64,3.5,22.00,11.0
184,제주,20150424,17.3,19.3,6.6,,,,2.7,1018.5,51,4.1,18.62,6.6
184,제주,20150425,17.2,22.1,7.3,,,,1.9,1018.6,54,0.0,27.39,12.6
184,제주,20150426,18.8,22.4,3.9,,,,1.8,1018.0,38,0.4,26.78,12.3
184,제주,20150427,19.5,24.4,6.1,,,,1.6,1014.8,43,2.5,25.94,11.5
184,제주,20150428,20.7,24.1,15.0,1.0,,,3.1,1008.0,71,8.8,13.50,2.5
184,제주,20150429,17.7,18.4,15.9,3.8,,,2.3,1007.0,90,9.8,7.12,0.5
184,제주,20150430,16.4,17.2,15.0,9.1,,,2.8,1010.1,92,9.1,4.48,0.0
184,제주,20150501,18.0,20.4,15.3,,,,2.4,1011.8,85,5.0,19.29,5.2
184,제주,20150502,18.3,21.2,16.0,24.8,,,1.8,1008.4,88,8.1,20.57,6.0
184,제주,20150503,18.1,20.7,16.5,6.7,,,2.6,1003.4,91,8.5,14.23,3.5
184,제주,20150504,16.5,21.5,10.1,0.0,,,3.8,1009.9,68,5.9,26.11,9.9
184,제주,20150505,14.8,20.8,3.9,,,,2.2,1011.0,49,2.6,29.60,12.3
184,제주,20150506,15.3,16.1,4.6,0.0,,,1.6,1009.8,50,8.5,6.79,0.7
184,제주,20150507,17.2,22.5,4.7,,,,2.2,1011.1,45,0.3,27.87,12.5
184,제주,20150508,17.7,21.2,5.3,0.0,,,1.8,1011.1,46,5.0,21.50,7.8
184,제주,20150509,17.5,24.0,11.8,1.9,,,2.7,1010.7,70,3.6,25.84,9.9
184,제주,20150510,18.0,24.4,13.8,,,,3.0,1014.9,77,2.8,25.46,9.6
184,제주,20150511,19.8,19.5,16.3,69.3,,,4.5,1007.7,81,9.8,4.05,0.0
184,제주,20150512,18.5,20.0,10.3,4.3,,,6.6,1004.4,61,3.0,27.55,11.0
184,제주,20150513,23.0,24.6,8.0,,,,5.8,1007.0,40,1.0,28.77,12.8
184,제주,20150514,23.8,25.6,15.0,0.0,,,2.6,1007.0,60,7.9,15.58,2.8
184,제주,20150515,19.7,24.6,17.3,2.9,,,1.9,1007.3,87,8.1,17.81,6.9
184,제주,20150516,19.0,23.9,11.1,0.0,,,2.1,1008.7,62,5.4,24.60,10.2
184,제주,20150517,19.3,22.9,8.4,,,,2.0,1008.7,50,6.5,22.39,8.0
184,제주,20150518,16.2,17.5,14.4,35.0,,,1.9,1003.3,90,10.0,3.05,0.0
184,제주,20150519,16.3,21.6,14.9,,,,2.0,1005.4,92,5.0,22.06,6.6
184,제주,20150520,17.4,24.4,12.2,,,,3.2,1008.4,73,1.9,27.90,11.0
184,제주,20150521,18.4,24.6,10.7,,,,2.1,1013.9,62,3.9,28.07,12.4
184,제주,20150522,19.8,26.2,10.5,,,,1.9,1012.7,57,6.6,24.90,8.9
184,제주,20150523,18.8,25.4,12.3,0.0,,,1.8,1009.2,67,8.6,14.59,2.0
184,제주,20150524,20.2,26.9,11.3,,,,2.1,1006.9,57,2.8,28.32,12.3
184,제주,20150525,20.1,26.6,9.2,,,,2.3,1008.0,50,0.4,29.05,13.2
184,제주,20150526,19.2,27.7,14.2,,,,1.8,1009.8,73,3.3,27.52,12.2
184,제주,20150527,20.5,24.8,13.6,,,,1.6,1008.2,66,7.5,15.85,3.7
184,제주,20150528,22.6,28.2,13.4,0.9,,,3.6,1006.0,59,4.6,26.18,10.0
184,제주,20150529,21.3,30.1,16.3,,,,3.1,1005.2,74,6.0,23.80,7.6
184,제주,20150530,18.9,20.9,17.3,4.2,,,1.7,1002.8,91,9.1,5.04,0.8
184,제주,20150531,19.7,26.7,16.3,,,,1.7,1006.4,81,3.9,26.11,9.9
184,제주,20150601,20.6,27.4,16.3,,,,2.1,1008.3,77,4.1,26.87,11.1
184,제주,20150602,20.2,22.6,18.3,39.9,,,1.8,1005.4,89,9.5,6.36,0.6
184,제주,20150603,21.4,25.0,14.3,1.1,,,2.5,1006.2,66,4.8,27.88,9.6
184,제주,20150604,20.6,26.3,13.2,,,,1.8,1008.4,63,3.1,28.60,12.5
184,제주,20150605,17.2,20.0,14.2,14.3,,,1.9,1004.9,84,6.1,11.28,4.1
184,제주,20150606,19.9,23.3,15.1,,,,2.0,1010.8,75,1.1,28.36,13.1
184,제주,20150607,21.7,23.6,15.5,0.0,,,1.9,1010.4,69,8.9,13.66,1.3
184,제주,20150608,20.9,21.9,17.7,4.4,,,2.4,1004.2,83,9.9,7.35,0.0
184,제주,20150609,21.2,25.2,18.7,,,,1.4,1005.2,86,9.0,17.31,3.4
184,제주,20150610,22.9,25.6,18.4,0.0,,,2.1,1004.7,78,7.6,22.07,7.9
184,제주,20150611,22.6,24.3,20.5,0.9,,,1.7,1000.8,88,10.0,9.64,0.1
184,제주,20150612,26.0,29.8,17.5,,,,2.4,1003.2,61,5.1,26.55,11.3
184,제주,20150613,24.1,25.3,17.4,,,,1.8,1004.6,67,7.8,13.26,1.8
184,제주,20150614,22.9,30.3,19.8,,,,1.4,1005.2,83,7.4,19.99,5.1
184,제주,20150615,22.8,28.1,19.1,0.0,,,2.0,1005.8,81,8.8,17.52,2.0
184,제주,20150616,22.2,27.5,19.4,0.7,,,2.6,1004.0,85,8.5,16.75,4.0
184,제주,20150617,20.6,21.5,18.5,15.4,,,2.0,1001.6,89,10.0,4.71,0.0
184,제주,20150618,22.0,23.1,18.3,0.1,,,2.5,1002.8,80,8.4,14.21,3.0
184,제주,20150619,22.9,27.8,18.3,,,,2.1,1006.6,76,3.5,26.97,11.3
184,제주,20150620,22.0,24.0,18.1,0.0,,,1.6,1007.6,79,8.1,13.42,1.9
184,제주,20150621,22.1,28.8,18.3,2.0,,,2.3,1008.3,80,6.4,27.62,9.9
184,제주,20150622,21.7,22.9,18.2,0.3,,,1.5,1008.4,81,9.3,6.31,0.0
184,제주,20150623,23.5,28.9,19.7,,,,2.4,1007.6,80,9.4,16.12,2.3
184,제주,20150624,22.1,22.5,20.5,32.7,,,3.1,1005.5,91,10.0,3.96,0.0
184,제주,20150625,23.6,23.6,21.5,7.9,,,3.3,998.7,89,10.0,8.49,0.0
184,제주,20150626,23.5,23.2,20.8,2.7,,,5.4,996.7,85,9.3,10.38,0.7
184,제주,20150627,21.2,21.1,19.4,9.2,,,2.0,1004.0,90,9.4,4.90,0.0
184,제주,20150628,22.0,24.0,17.6,,,,3.2,1007.4,77,3.8,24.11,7.7
184,제주,20150629,22.3,24.5,18.1,,,,2.4,1004.9,78,7.5,21.15,5.0
184,제주,20150630,21.9,22.9,20.9,54.8,,,2.5,995.4,94,10.0,3.54,0.0
184,제주,20150701,22.9,25.0,19.8,0.1,,,3.8,997.3,84,6.4,21.81,7.0
184,제주,20150702,22.9,24.6,17.0,,,,1.8,1001.1,71,6.3,19.84,5.5
184,제주,20150703,23.9,26.6,19.4,,,,2.0,1004.2,77,7.8,18.11,4.5
184,제주,20150704,22.5,26.8,18.2,,,,2.0,1007.6,78,9.0,15.88,3.3
184,제주,20150705,22.0,24.7,18.4,,,,2.4,1009.2,81,8.1,16.87,3.8
184,제주,20150706,21.4,22.6,18.7,1.4,,,2.5,1008.7,85,10.0,7.16,0.0
184,제주,20150707,20.7,20.7,19.9,53.7,,,3.5,1004.7,95,10.0,3.04,0.0
184,제주,20150708,25.8,26.1,23.2,82.1,,,1.6,1005.8,87,8.3,14.74,1.2
184,제주,20150709,24.9,26.9,22.3,,,,3.5,1009.7,86,7.1,24.08,7.7
184,제주,20150710,23.6,24.3,21.7,0.0,,,3.9,1009.3,90,10.0,8.04,0.0
184,제주,20150711,24.3,23.7,22.9,98.9,,,4.7,1002.7,93,10.0,3.16,0.0
184,제주,20150712,26.5,24.7,23.1,88.7,,,5.7,991.2,82,9.1,4.41,0.0
184,제주,20150713,27.8,27.4,20.9,0.0,,,6.3,998.3,68,2.9,27.32,12.0
184,제주,20150714,26.5,29.2,21.3,,,,1.9,1002.6,74,1.3,22.54,9.4
184,제주,20150715,25.2,31.2,21.9,,,,2.7,1003.0,83,4.9,25.36,10.8
184,제주,20150716,24.8,31.6,19.6,,,,3.4,1002.3,74,4.8,22.10,6.9
184,제주,20150717,24.2,29.6,20.7,,,,2.0,1003.4,82,4.1,23.20,9.1
184,제주,20150718,25.0,33.5,19.5,,,,2.9,1006.2,72,3.3,25.71,9.7
184,제주,20150719,25.6,35.0,22.3,0.0,,,3.5,1006.5,82,6.8,26.43,9.3
184,제주,20150720,24.3,32.9,22.5,0.0,,,3.3,1005.6,90,8.5,20.12,4.0
184,제주,20150721,24.3,30.1,22.9,,,,1.7,1004.7,93,9.1,18.26,4.0
184,제주,20150722,26.5,27.0,24.3,4.6,,,2.3,1004.3,88,9.8,9.50,0.4
184,제주,20150723,30.4,30.2,23.3,0.0,,,5.1,1005.7,66,7.9,21.96,6.7
184,제주,20150724,29.5,31.5,23.7,0.0,,,5.4,1004.5,71,6.4,20.21,6.3
184,제주,20150725,29.1,35.0,22.5,,,,3.3,1004.9,69,3.0,27.91,13.3
184,제주,20150726,27.5,34.9,22.7,,,,2.9,1005.6,75,3.3,27.05,12.9
184,제주,20150727,27.8,35.5,24.2,0.2,,,2.0,1006.8,82,7.6,20.77,6.4
184,제주,20150728,27.6,35.6,25.4,,,,1.8,1006.9,88,5.9,21.30,7.6
184,제주,20150729,30.5,37.9,24.9,,,,2.6,1006.2,74,2.6,26.09,12.1
184,제주,20150730,28.1,36.2,24.9,,,,2.4,1007.6,83,3.5,24.49,9.9
184,제주,20150731,28.1,37.0,24.6,,,,2.2,1008.1,82,2.5,26.47,12.3
184,제주,20150801,27.9,36.6,23.9,,,,2.1,1008.8,79,1.1,26.33,12.2
184,제주,20150802,28.6,37.1,22.8,,,,2.1,1009.3,71,0.9,25.98,12.5
184,제주,20150803,28.0,36.6,22.7,,,,2.5,1008.4,74,1.3,26.50,12.1
184,제주,20150804,28.4,36.6,22.7,,,,2.2,1006.7,72,0.4,27.00,13.0
184,제주,20150805,28.1,35.4,23.5,,,,2.3,1006.9,77,1.3,24.48,11.6
184,제주,20150806,29.2,37.7,23.4,,,,1.6,1008.9,72,0.5,24.38,10.8
184,제주,20150807,29.7,34.5,23.2,,,,3.0,1011.3,69,5.1,16.24,4.7
184,제주,20150808,27.5,30.8,24.3,3.4,,,2.9,1010.8,84,6.6,20.19,8.0
184,제주,20150809,27.8,34.0,23.7,,,,2.0,1008.7,79,6.4,24.53,10.4
184,제주,20150810,28.0,31.9,21.5,,,,1.7,1007.4,69,7.4,16.95,5.6
184,제주,20150811,27.2,28.6,21.5,91.8,,,2.2,1003.3,73,9.8,9.68,0.5
184,제주,20150812,25.2,25.1,23.1,0.2,,,3.2,1000.6,89,9.3,3.57,0.0
184,제주,20150813,27.0,27.8,22.4,,,,3.1,1004.3,77,6.3,23.01,8.2
184,제주,20150814,26.5,32.1,21.5,,,,2.1,1004.6,75,1.8,25.26,11.0
184,제주,20150815,27.2,32.8,21.2,,,,2.4,1005.5,70,1.9,26.20,12.1
184,제주,20150816,25.5,27.5,23.2,74.6,,,2.8,1003.6,87,9.5,7.13,0.2
184,제주,20150817,25.2,28.3,21.2,3.5,,,2.6,1005.5,79,5.0,22.87,8.6
184,제주,20150818,26.1,27.9,22.3,,,,3.2,1009.2,80,6.3,19.85,6.9
184,제주,20150819,25.9,26.9,23.4,1.8,,,2.5,1009.4,87,9.6,7.47,0.6
184,제주,20150820,26.0,27.1,24.0,0.0,,,1.8,1006.1,89,9.5,12.73,2.9
184,제주,20150821,26.0,27.6,22.5,20.8,,,3.2,1002.1,82,7.5,11.91,3.7
184,제주,20150822,25.2,25.1,21.0,0.0,,,1.3,1004.2,78,9.4,4.94,0.0
184,제주,20150823,25.4,25.9,21.6,0.0,,,1.8,1004.4,80,9.8,8.54,0.0
184,제주,20150824,24.5,24.2,22.5,14.6,,,4.4,1000.5,89,10.0,3.66,0.0
184,제주,20150825,22.8,23.4,21.0,34.1,,,3.0,997.3,90,9.6,6.27,0.0
184,제주,20150826,24.8,27.0,19.4,,,,3.0,1004.8,73,3.9,24.70,10.8
184,제주,20150827,25.5,27.9,19.5,,,,2.8,1006.9,70,3.5,21.89,11.0
184,제주,20150828,25.7,31.0,20.9,0.6,,,2.1,1007.0,75,6.3,22.11,9.1
184,제주,20150829,24.8,29.5,20.1,,,,2.0,1006.8,76,5.8,13.71,4.8
184,제주,20150830,24.7,26.6,20.0,,,,1.9,1008.4,75,8.0,12.48,1.8
184,제주,20150831,24.9,25.4,21.8,3.2,,,2.8,1007.7,84,9.6,9.51,0.5
184,제주,20150901,24.8,29.3,20.5,0.3,,,2.3,1007.7,77,3.9,22.34,11.0
184,제주,20150902,25.4,28.6,20.7,,,,1.7,1009.7,76,3.4,21.29,9.9
184,제주,20150903,26.1,31.4,20.5,,,,3.2,1009.9,72,4.6,22.16,10.3
184,제주,20150904,25.1,32.9,19.7,,,,1.8,1011.0,72,4.3,23.55,10.6
184,제주,20150905,23.3,24.4,19.0,13.0,,,2.1,1004.8,78,9.8,4.14,0.0
184,제주,20150906,23.2,26.4,20.0,22.3,,,2.5,1002.5,83,7.4,18.75,6.4
184,제주,20150907,23.1,24.6,17.7,,,,3.1,1008.5,72,5.1,17.36,5.7
184,제주,20150908,22.5,25.4,15.7,,,,3.0,1011.9,66,2.6,23.84,11.0
184,제주,20150909,22.5,28.0,14.2,,,,3.0,1012.7,60,2.8,21.01,8.1
184,제주,20150910,23.2,28.7,16.5,,,,2.2,1011.8,67,1.0,23.39,11.7
184,제주,20150911,23.9,29.0,17.1,,,,2.6,1009.5,66,3.3,23.11,10.4
184,제주,20150912,22.4,21.9,17.9,6.9,,,3.4,1009.3,76,9.5,3.09,0.0
184,제주,20150913,22.5,22.3,13.7,,,,2.9,1015.3,58,1.9,23.44,10.6
184,제주,20150914,22.6,23.6,15.2,,,,2.8,1017.8,64,5.1,14.98,4.8
184,제주,20150915,22.3,23.1,17.6,0.0,,,3.4,1015.9,75,7.6,10.89,1.3
184,제주,20150916,21.1,20.8,18.7,22.4,,,3.1,1013.1,87,10.0,1.71,0.0
184,제주,20150917,22.5,24.3,17.2,0.1,,,2.3,1013.1,73,4.0,22.12,10.9
184,제주,20150918,22.7,26.4,16.5,,,,2.3,1014.1,69,4.4,19.49,8.2
184,제주,20150919,22.4,27.0,14.7,,,,1.9,1012.0,63,4.5,21.30,10.3
184,제주,20150920,22.6,25.4,16.5,,,,1.9,1010.5,69,6.9,16.94,6.3
184,제주,20150921,23.3,28.0,17.6,,,,2.5,1011.5,71,2.0,20.37,11.0
184,제주,20150922,23.9,28.3,18.9,,,,3.1,1012.2,74,4.8,18.17,7.2
184,제주,20150923,22.3,22.3,20.2,49.0,,,3.6,1005.3,89,10.0,2.85,0.0
184,제주,20150924,22.9,22.6,19.0,2.0,,,3.7,1003.6,79,8.9,8.22,0.3
184,제주,20150925,23.2,24.4,18.1,,,,1.9,1005.0,74,7.0,13.37,1.9
184,제주,20150926,23.3,25.5,18.6,,,,1.7,1008.7,75,3.4,19.99,9.8
184,제주,20150927,22.9,25.9,18.6,,,,2.8,1011.6,77,2.4,18.17,7.9
184,제주,20150928,23.6,27.2,18.9,,,,3.2,1015.0,76,4.0,19.56,8.4
184,제주,20150929,24.0,26.7,19.0,0.0,,,3.6,1018.6,74,7.8,16.44,5.2
184,제주,20150930,20.9,21.1,18.7,56.9,,,3.9,1016.7,88,10.0,2.51,0.0
184,제주,20151001,23.6,22.4,20.3,24.3,,,6.4,1004.9,83,9.4,3.60,0.0
184,제주,20151002,19.4,18.9,9.2,,,,3.6,1014.9,53,1.3,21.08,10.8
184,제주,20151003,21.1,22.8,14.4,,,,2.7,1018.8,67,4.0,20.37,10.2
184,제주,20151004,21.3,22.9,13.1,,,,2.1,1022.3,61,6.6,15.13,4.4
184,제주,20151005,20.9,24.8,13.5,0.1,,,2.4,1020.6,63,3.6,15.48,6.7
184,제주,20151006,20.3,24.0,13.1,,,,2.5,1018.1,64,0.3,19.66,10.7
184,제주,20151007,20.9,24.4,14.7,,,,2.7,1014.5,68,3.6,18.12,8.9
184,제주,20151008,20.8,23.6,14.9,0.0,,,2.1,1011.1,69,7.1,9.55,2.9
184,제주,20151009,19.2,24.5,11.2,,,,3.3,1011.1,61,3.3,16.87,7.7
184,제주,20151010,19.9,21.3,10.2,0.0,,,3.9,1010.0,54,5.6,15.78,8.1
184,제주,20151011,18.3,20.6,7.1,,,,5.8,1014.4,48,6.4,15.21,6.0
184,제주,20151012,18.7,22.7,10.2,0.7,,,4.8,1017.6,59,6.0,16.86,7.0
184,제주,20151013,18.9,23.5,10.7,,,,3.4,1019.9,60,1.5,18.06,9.1
184,제주,20151014,18.8,21.9,9.8,,,,2.1,1018.9,57,1.5,18.21,10.6
184,제주,20151015,19.2,21.2,12.1,,,,2.3,1017.3,64,3.8,13.84,5.4
184,제주,20151016,18.6,22.5,12.4,,,,2.2,1017.3,67,0.5,16.92,10.3
184,제주,20151017,19.1,23.1,11.6,,,,2.5,1017.9,64,0.5,16.46,9.5
184,제주,20151018,19.1,22.8,12.7,,,,2.1,1017.2,67,0.4,17.35,10.3
184,제주,20151019,19.6,22.8,11.3,,,,2.7,1014.6,60,2.5,16.69,9.9
184,제주,20151020,19.5,19.8,14.5,,,,2.4,1013.9,73,3.9,11.45,5.1
184,제주,20151021,20.1,22.6,16.7,,,,2.4,1015.6,81,1.3,13.00,6.7
184,제주,20151022,20.4,24.0,15.6,,,,2.8,1017.5,75,3.0,14.14,7.2
184,제주,20151023,19.2,22.4,15.0,,,,2.6,1016.9,77,1.0,14.72,8.8
184,제주,20151024,19.5,21.8,14.2,,,,2.2,1017.0,72,0.5,14.95,8.8
184,제주,20151025,19.0,22.1,11.2,,,,3.1,1020.1,62,1.3,15.67,8.5
184,제주,20151026,19.1,21.1,12.0,,,,2.4,1016.7,65,2.1,15.44,9.2
184,제주,20151027,17.9,16.5,11.8,5.9,,,4.9,1011.7,69,8.0,3.49,0.5
184,제주,20151028,16.8,16.5,7.1,,,,3.4,1018.7,53,6.6,14.39,6.7
184,제주,20151029,17.2,15.5,9.1,0.0,,,1.8,1020.2,60,7.3,7.58,1.6
184,제주,20151030,14.5,16.2,6.0,,,,4.3,1024.1,57,7.0,9.89,3.3
184,제주,20151031,13.1,17.0,3.6,,,,3.7,1026.8,53,4.8,15.33,8.1
184,제주,20151101,13.0,13.7,7.2,0.9,,,1.5,1022.7,68,9.0,3.07,0.0
184,제주,20151102,14.2,14.7,7.5,,,,2.6,1022.0,65,2.6,11.20,5.6
184,제주,20151103,14.8,15.9,7.7,,,,2.0,1026.3,63,0.9,15.08,9.2
184,제주,20151104,17.4,16.8,9.9,,,,2.5,1024.7,62,3.4,14.80,9.6
184,제주,20151105,19.0,18.7,15.5,0.4,,,2.7,1021.5,81,8.9,6.55,0.2
184,제주,20151106,19.7,19.8,15.3,6.4,,,3.3,1020.5,77,8.5,9.39,2.4
184,제주,20151107,20.2,19.1,18.5,11.2,,,2.8,1016.0,91,9.3,1.83,0.0
184,제주,20151108,18.8,18.6,16.9,4.2,,,2.8,1014.7,89,10.0,1.59,0.0
184,제주,20151109,15.9,15.3,11.8,0.4,,,5.0,1016.9,77,10.0,1.22,0.0
184,제주,20151110,14.2,13.3,6.8,,,,4.1,1021.1,62,7.0,6.38,1.3
184,제주,20151111,15.1,14.3,11.6,1.3,,,1.9,1023.4,80,8.9,2.02,0.0
184,제주,20151112,17.5,16.1,12.1,1.4,,,3.0,1023.5,72,7.5,9.21,4.1
184,제주,20151113,17.5,17.4,16.4,47.3,,,2.8,1014.3,94,10.0,1.16,0.0
184,제주,20151114,17.1,16.6,14.2,1.2,,,3.4,1012.8,84,9.4,1.71,0.0
184,제주,20151115,16.0,14.7,10.6,,,,1.9,1018.0,71,4.0,13.81,8.8
184,제주,20151116,17.7,15.3,12.5,0.0,,,2.6,1014.0,72,8.5,4.08,0.8
184,제주,20151117,17.5,17.0,14.9,0.3,,,2.5,1015.0,85,10.0,2.17,0.0
184,제주,20151118,16.2,16.5,14.8,33.0,,,3.0,1014.8,92,10.0,0.84,0.0
184,제주,20151119,15.2,15.7,13.8,12.3,,,2.1,1018.7,92,10.0,1.71,0.0
184,제주,20151120,15.5,15.8,12.2,3.7,,,1.9,1020.7,82,8.5,5.78,0.7
184,제주,20151121,15.7,15.9,11.0,,,,1.6,1023.1,74,7.8,6.37,0.5
184,제주,20151122,16.9,15.8,13.5,,,,2.5,1022.5,81,6.4,9.35,4.9
184,제주,20151123,16.5,16.3,14.0,14.3,,,3.6,1019.8,85,9.4,2.16,0.0
184,제주,20151124,13.6,14.0,8.3,0.3,,,3.8,1020.8,71,8.9,8.53,3.9
184,제주,20151125,10.9,11.9,7.7,28.0,,,5.2,1016.5,82,9.8,1.77,0.0
184,제주,20151126,6.0,6.2,1.2,6.6,,,7.7,1016.5,72,8.0,2.80,0.2
184,제주,20151127,7.9,6.5,0.1,0.0,,,5.5,1023.6,59,8.1,1.89,0.0
184,제주,20151128,10.5,9.1,3.4,,,,2.1,1026.6,63,6.5,6.54,2.8
184,제주,20151129,12.1,10.5,6.4,,,,2.3,1023.3,69,6.0,6.44,0.9
184,제주,20151130,12.9,11.0,6.5,,,,2.6,1021.8,66,4.8,6.01,2.6
184,제주,20151201,11.3,9.3,5.5,,,,2.2,1021.6,69,0.3,11.29,8.4
184,제주,20151202,13.1,10.5,6.5,1.6,,,3.7,1015.2,65,8.5,3.79,0.9
184,제주,20151203,9.2,7.1,0.9,0.3,,,8.1,1016.1,57,8.4,3.61,0.5
184,제주,20151204,9.0,6.9,0.3,0.0,,,6.5,1022.3,55,8.1,2.09,0.0
184,제주,20151205,10.2,8.6,2.2,,,,3.7,1024.1,58,7.8,3.15,0.0
184,제주,20151206,9.2,8.5,3.8,0.0,,,2.5,1025.1,70,8.4,0.85,0.0
184,제주,20151207,9.4,9.2,2.7,,,,2.5,1027.1,63,6.0,8.68,4.1
184,제주,20151208,9.2,9.0,2.4,,,,2.7,1029.2,63,3.5,6.89,3.8
184,제주,20151209,13.7,10.8,6.2,,,,2.4,1025.2,61,7.5,9.63,5.5
184,제주,20151210,15.2,14.8,14.3,50.7,,,2.5,1011.7,95,10.0,1.24,0.0
184,제주,20151211,11.5,11.7,6.8,11.4,,,4.1,1014.8,74,9.6,3.11,0.1
184,제주,20151212,12.2,11.8,7.4,0.3,,,2.4,1020.1,73,8.6,4.77,0.1
184,제주,20151213,14.1,12.2,6.9,,,,2.4,1019.3,62,8.4,6.00,0.9
184,제주,20151214,14.0,12.9,10.2,0.6,,,3.3,1016.3,78,8.8,3.42,0.5
184,제주,20151215,11.0,10.1,4.6,0.0,,,4.6,1017.7,66,8.8,1.14,0.0
184,제주,20151216,7.0,6.4,-0.6,0.1,,,7.4,1019.6,59,7.6,3.39,0.7
184,제주,20151217,4.8,5.1,-0.2,2.9,,,7.0,1025.2,71,7.8,3.68,0.6
184,제주,20151218,7.1,5.9,0.0,0.0,,,3.4,1029.9,61,8.5,1.23,0.0
184,제주,20151219,7.8,7.0,-0.4,,,,2.7,1031.5,57,4.5,7.09,3.8
184,제주,20151220,9.6,8.6,6.0,7.3,,,1.6,1025.6,79,9.1,2.70,0.0
184,제주,20151221,10.8,10.2,7.6,4.3,,,2.5,1023.9,81,7.6,3.67,0.2
184,제주,20151222,12.3,10.8,7.9,,,,1.8,1023.0,75,5.8,9.93,7.5
184,제주,20151223,12.8,12.4,10.9,10.2,,,2.6,1017.5,88,9.6,2.47,0.1
184,제주,20151224,9.8,8.9,3.8,,,,3.6,1018.1,67,7.6,2.91,0.0
184,제주,20151225,8.0,6.9,0.1,,,,4.1,1019.9,58,4.8,8.05,3.9
184,제주,20151226,11.3,8.1,2.1,0.0,,,4.0,1019.2,54,5.5,8.16,4.5
184,제주,20151227,6.7,6.5,0.8,,,,4.2,1026.5,66,8.3,3.63,0.2
184,제주,20151228,5.8,5.1,-1.2,,,,4.6,1030.4,61,8.4,2.04,0.1
184,제주,20151229,6.9,6.3,-1.0,,,,3.2,1030.0,57,8.0,4.03,0.0
184,제주,20151230,8.4,8.0,0.0,,,,2.0,1027.1,56,7.5,8.22,5.3
184,제주,20151231,9.0,7.4,1.6,0.3,,,4.6,1028.3,60,8.0,2.85,0.2
184,제주,20160101,8.2,8.0,0.8,,,,2.2,1029.1,60,7.3,5.92,0.5
184,제주,20160102,12.5,9.6,5.4,0.0,,,2.2,1021.3,63,7.0,6.03,1.9
184,제주,20160103,13.0,10.6,6.7,,,,2.4,1018.1,67,3.8,8.12,4.3
184,제주,20160104,11.7,10.3,5.4,,,,2.2,1020.3,66,4.5,6.55,2.3
184,제주,20160105,8.5,8.0,2.2,6.2,,,2.6,1022.3,67,9.6,0.61,0.0
184,제주,20160106,7.3,6.3,0.8,,,,3.4,1022.5,63,6.9,4.54,0.6
184,제주,20160107,7.0,6.0,-0.8,0.0,,,5.2,1022.3,58,8.0,2.29,0.2
184,제주,20160108,6.0,5.3,-1.3,0.1,,,5.1,1021.3,60,8.0,3.48,0.3
184,제주,20160109,7.0,5.6,-1.7,,,,3.2,1023.5,54,7.5,3.23,0.0
184,제주,20160110,8.1,7.0,-0.3,,,,2.5,1023.8,56,7.1,7.89,2.8
184,제주,20160111,6.1,6.6,-1.7,,,,3.8,1022.7,58,7.9,5.93,1.0
184,제주,20160112,4.9,4.8,-2.7,0.0,,,4.9,1021.2,58,8.3,3.25,0.3
184,제주,20160113,4.6,4.7,-2.3,0.1,,,5.8,1020.0,61,8.0,3.34,0.1
184,제주,20160114,6.4,6.7,-3.1,,,,4.0,1020.1,51,7.5,7.02,2.2
184,제주,20160115,7.1,7.0,-0.9,,,,2.1,1018.2,57,5.6,7.48,4.0
184,제주,20160116,7.5,6.3,1.1,,,,2.3,1018.8,64,5.1,8.47,4.4
184,제주,20160117,8.9,7.8,6.2,33.5,,,4.4,1011.4,84,9.5,0.86,0.0
